param_name,kernel_index,flat_index,value
conv_p.weight,0,0,0.40276777744293213
conv_p.weight,0,1,0.40276777744293213
conv_p.weight,0,2,-0.18307626247406006
conv_p.weight,0,3,0.40276777744293213
conv_p.weight,1,0,-0.10984575748443604
conv_p.weight,1,1,0.21969151496887207
conv_p.weight,1,2,-0.2929220199584961
conv_p.weight,1,3,0.2929220199584961
conv_p.weight,2,0,0.2563067674636841
conv_p.weight,2,1,-0.5492287874221802
conv_p.weight,2,2,0.21969151496887207
conv_p.weight,2,3,-0.14646100997924805
conv_p.weight,3,0,0.14646100997924805
conv_p.weight,3,1,-0.10984575748443604
conv_p.weight,3,2,0.14646100997924805
conv_p.weight,3,3,-0.14646100997924805
conv_qrs.weight,0,0,0.2545018196105957
conv_qrs.weight,0,1,0.04241697117686272
conv_qrs.weight,0,2,-0.2545018196105957
conv_qrs.weight,0,3,0.42416971921920776
conv_qrs.weight,1,0,-0.42416971921920776
conv_qrs.weight,1,1,-0.12725090980529785
conv_qrs.weight,1,2,-0.04241697117686272
conv_qrs.weight,1,3,0.6362545490264893
conv_qrs.weight,2,0,-0.38175272941589355
conv_qrs.weight,2,1,-0.12725090980529785
conv_qrs.weight,2,2,0.08483394235372543
conv_qrs.weight,2,3,0.12725090980529785
conv_qrs.weight,3,0,0.08483394235372543
conv_qrs.weight,3,1,-0.38175272941589355
conv_qrs.weight,3,2,0.4665866792201996
conv_qrs.weight,3,3,-0.33933576941490173
conv_t.weight,0,0,0.45540380477905273
conv_t.weight,0,1,0.15180127322673798
conv_t.weight,0,2,-0.394683301448822
conv_t.weight,0,3,0.09108076244592667
conv_t.weight,1,0,0.15180127322673798
conv_t.weight,1,1,0.36432304978370667
conv_t.weight,1,2,0.06072050705552101
conv_t.weight,1,3,-0.2732422947883606
conv_t.weight,2,0,0.18216152489185333
conv_t.weight,2,1,-0.24288202822208405
conv_t.weight,2,2,0.09108076244592667
conv_t.weight,2,3,0.24288202822208405
conv_t.weight,3,0,0.18216152489185333
conv_t.weight,3,1,-0.24288202822208405
conv_t.weight,3,2,0.3339627981185913
conv_t.weight,3,3,0.2732422947883606
conv_global.weight,0,0,0.2841009199619293
conv_global.weight,0,1,-0.2841009199619293
conv_global.weight,0,2,-0.34723445773124695
conv_global.weight,0,3,-0.15783384442329407
conv_global.weight,1,0,-0.4735015332698822
conv_global.weight,1,1,0.18940061330795288
conv_global.weight,1,2,-0.0
conv_global.weight,1,3,-0.031566768884658813
conv_global.weight,2,0,0.31566768884658813
conv_global.weight,2,1,0.09470030665397644
conv_global.weight,2,2,0.4103679955005646
conv_global.weight,2,3,-0.31566768884658813
conv_global.weight,3,0,0.09470030665397644
conv_global.weight,3,1,-0.4419347643852234
conv_global.weight,3,2,0.15783384442329407
conv_global.weight,3,3,-0.31566768884658813
mlp_layers.0.weight,0,0,0.4138184189796448
mlp_layers.0.weight,0,1,0.650286078453064
mlp_layers.0.weight,0,2,0.5911691784858704
mlp_layers.0.weight,0,3,-0.4138184189796448
mlp_layers.0.weight,1,0,-0.059116918593645096
mlp_layers.0.weight,1,1,-0.23646767437458038
mlp_layers.0.weight,1,2,0.5320522785186768
mlp_layers.0.weight,1,3,0.23646767437458038
mlp_layers.0.weight,2,0,0.650286078453064
mlp_layers.0.weight,2,1,-0.8867537975311279
mlp_layers.0.weight,2,2,0.23646767437458038
mlp_layers.0.weight,2,3,-0.11823383718729019
mlp_layers.0.weight,3,0,-0.5911691784858704
mlp_layers.0.weight,3,1,0.059116918593645096
mlp_layers.0.weight,3,2,0.17735075950622559
mlp_layers.0.weight,3,3,0.5320522785186768
mlp_layers.1.weight,0,0,-0.45178312063217163
mlp_layers.1.weight,0,1,-0.4015849828720093
mlp_layers.1.weight,0,2,0.30118873715400696
mlp_layers.1.weight,0,3,-0.4015849828720093
mlp_layers.1.weight,1,0,0.7529718279838562
mlp_layers.1.weight,1,1,-0.250990629196167
mlp_layers.1.weight,1,2,-0.501981258392334
mlp_layers.1.weight,1,3,-0.30118873715400696
mlp_layers.1.weight,2,0,-0.45178312063217163
mlp_layers.1.weight,2,1,0.3513868451118469
mlp_layers.1.weight,2,2,0.30118873715400696
mlp_layers.1.weight,2,3,-0.4015849828720093
mlp_layers.1.weight,3,0,0.20079249143600464
mlp_layers.1.weight,3,1,0.45178312063217163
mlp_layers.1.weight,3,2,-0.0
mlp_layers.1.weight,3,3,-0.501981258392334
mlp_layers.2.weight,0,0,0.38765668869018555
mlp_layers.2.weight,0,1,-0.38765668869018555
mlp_layers.2.weight,0,2,-0.38765668869018555
mlp_layers.2.weight,0,3,-0.38765668869018555
mlp_layers.2.weight,1,0,-0.38765668869018555
mlp_layers.2.weight,1,1,0.9691416621208191
mlp_layers.2.weight,1,2,-0.38765668869018555
mlp_layers.2.weight,1,3,0.9691416621208191
mlp_layers.2.weight,2,0,-0.0
mlp_layers.2.weight,2,1,-0.38765668869018555
mlp_layers.2.weight,2,2,-0.38765668869018555
mlp_layers.2.weight,2,3,-0.38765668869018555
mlp_layers.2.weight,3,0,-0.38765668869018555
mlp_layers.2.weight,3,1,0.38765668869018555
mlp_layers.2.weight,3,2,0.38765668869018555
mlp_layers.2.weight,3,3,0.7753133773803711
classifier.weight,0,0,0.5272166132926941
classifier.weight,0,1,-0.9885311722755432
classifier.weight,0,2,-0.5272166132926941
classifier.weight,0,3,-0.8567270040512085
classifier.weight,1,0,0.5272166132926941
classifier.weight,1,1,0.9226290583610535
classifier.weight,1,2,-0.5272166132926941
classifier.weight,1,3,0.3954124450683594
